case_id,activity,timestamp,amount,resource
PO-00397,Create,2026-01-07T13:00:00+00:00,4889,Procurement
PO-00397,Approve,2026-01-08T03:15:00+00:00,4889,Finance
PO-00397,Pay,2026-01-08T04:30:00+00:00,4889,AP
PO-00398,Create,2026-01-07T14:00:00+00:00,5026,Procurement
PO-00398,Approve,2026-01-08T05:15:00+00:00,5026,Finance
PO-00398,Pay,2026-01-08T06:30:00+00:00,5026,AP
PO-00399,Create,2026-01-07T15:00:00+00:00,5163,Procurement
PO-00399,Approve,2026-01-08T07:15:00+00:00,5163,Finance
PO-00399,Approve,2026-01-08T07:30:00+00:00,5163,AP
PO-00399,Pay,2026-01-08T08:45:00+00:00,5163,Finance
PO-00400,Create,2026-01-07T16:00:00+00:00,5300,Procurement
PO-00400,Approve,2026-01-08T09:15:00+00:00,5300,Finance
PO-00400,Pay,2026-01-08T10:30:00+00:00,5300,AP
PO-00401,Create,2026-01-07T17:00:00+00:00,5437,Procurement
PO-00401,Approve,2026-01-08T11:15:00+00:00,5437,Finance
PO-00401,Pay,2026-01-08T12:30:00+00:00,5437,AP
PO-00402,Create,2026-01-07T18:00:00+00:00,5574,Procurement
PO-00402,Approve,2026-01-08T13:15:00+00:00,5574,Finance
PO-00402,Pay,2026-01-08T14:30:00+00:00,5574,AP
PO-00403,Create,2026-01-07T19:00:00+00:00,5711,Procurement
PO-00403,Approve,2026-01-08T15:15:00+00:00,5711,Finance
PO-00403,Pay,2026-01-08T16:30:00+00:00,5711,AP
PO-00404,Create,2026-01-07T20:00:00+00:00,5848,Procurement
PO-00404,Approve,2026-01-08T17:15:00+00:00,5848,Finance
PO-00404,Pay,2026-01-08T18:30:00+00:00,5848,AP
PO-00405,Create,2026-01-07T21:00:00+00:00,5985,Procurement
PO-00405,Approve,2026-01-08T19:15:00+00:00,5985,Finance
PO-00405,Pay,2026-01-08T20:30:00+00:00,5985,AP
PO-00406,Create,2026-01-07T22:00:00+00:00,6122,Procurement
PO-00406,Approve,2026-01-08T21:15:00+00:00,6122,Finance
PO-00406,Approve,2026-01-08T21:30:00+00:00,6122,AP
PO-00406,Pay,2026-01-08T22:45:00+00:00,6122,Finance
PO-00407,Create,2026-01-07T23:00:00+00:00,6259,Procurement
PO-00407,Approve,2026-01-08T23:15:00+00:00,6259,Finance
PO-00407,Pay,2026-01-09T00:30:00+00:00,6259,AP
PO-00408,Create,2026-01-08T00:00:00+00:00,6396,Procurement
PO-00408,Approve,2026-01-08T01:15:00+00:00,6396,Finance
PO-00408,Pay,2026-01-09T02:30:00+00:00,6396,AP
PO-00409,Create,2026-01-08T01:00:00+00:00,6533,Procurement
PO-00409,Approve,2026-01-08T03:15:00+00:00,6533,Finance
PO-00409,Pay,2026-01-09T04:30:00+00:00,6533,AP
PO-00410,Create,2026-01-08T02:00:00+00:00,6670,Procurement
PO-00410,Approve,2026-01-08T05:15:00+00:00,6670,Finance
PO-00410,Pay,2026-01-09T06:30:00+00:00,6670,AP
PO-00411,Create,2026-01-08T03:00:00+00:00,6807,Procurement
PO-00411,Approve,2026-01-08T07:15:00+00:00,6807,Finance
PO-00411,Pay,2026-01-09T08:30:00+00:00,6807,AP
PO-00412,Create,2026-01-08T04:00:00+00:00,6944,Procurement
PO-00412,Approve,2026-01-08T09:15:00+00:00,6944,Finance
PO-00412,Pay,2026-01-09T10:30:00+00:00,6944,AP
PO-00413,Create,2026-01-08T05:00:00+00:00,7081,Procurement
PO-00413,Approve,2026-01-08T11:15:00+00:00,7081,Finance
PO-00413,Approve,2026-01-08T11:30:00+00:00,7081,AP
PO-00413,Pay,2026-01-09T12:45:00+00:00,7081,Finance
PO-00414,Create,2026-01-08T06:00:00+00:00,7218,Procurement
PO-00414,Approve,2026-01-08T13:15:00+00:00,7218,Finance
PO-00414,Pay,2026-01-09T14:30:00+00:00,7218,AP
PO-00415,Create,2026-01-08T07:00:00+00:00,7355,Procurement
PO-00415,Approve,2026-01-08T15:15:00+00:00,7355,Finance
PO-00415,Pay,2026-01-09T16:30:00+00:00,7355,AP
PO-00416,Create,2026-01-08T08:00:00+00:00,7492,Procurement
PO-00416,Approve,2026-01-08T17:15:00+00:00,7492,Finance
PO-00416,Pay,2026-01-09T18:30:00+00:00,7492,AP
PO-00417,Create,2026-01-08T09:00:00+00:00,7629,Procurement
PO-00417,Approve,2026-01-08T19:15:00+00:00,7629,Finance
PO-00417,Pay,2026-01-09T20:30:00+00:00,7629,AP
PO-00418,Create,2026-01-08T10:00:00+00:00,7766,Procurement
PO-00418,Approve,2026-01-08T21:15:00+00:00,7766,Finance
PO-00418,Pay,2026-01-09T22:30:00+00:00,7766,AP
PO-00419,Create,2026-01-08T11:00:00+00:00,7903,Procurement
PO-00419,Approve,2026-01-08T23:15:00+00:00,7903,Finance
PO-00419,Pay,2026-01-10T00:30:00+00:00,7903,AP
PO-00420,Create,2026-01-08T12:00:00+00:00,8040,Procurement
PO-00420,Approve,2026-01-09T01:15:00+00:00,8040,Finance
PO-00420,Approve,2026-01-09T01:30:00+00:00,8040,AP
PO-00420,Pay,2026-01-10T02:45:00+00:00,8040,Finance
PO-00421,Create,2026-01-08T13:00:00+00:00,8177,Procurement
PO-00421,Approve,2026-01-09T03:15:00+00:00,8177,Finance
PO-00421,Pay,2026-01-10T04:30:00+00:00,8177,AP
PO-00422,Create,2026-01-08T14:00:00+00:00,8314,Procurement
PO-00422,Approve,2026-01-09T05:15:00+00:00,8314,Finance
PO-00422,Pay,2026-01-10T06:30:00+00:00,8314,AP
PO-00423,Create,2026-01-08T15:00:00+00:00,8451,Procurement
PO-00423,Approve,2026-01-09T07:15:00+00:00,8451,Finance
PO-00423,Pay,2026-01-10T08:30:00+00:00,8451,AP
PO-00424,Create,2026-01-08T16:00:00+00:00,8588,Procurement
PO-00424,Approve,2026-01-09T09:15:00+00:00,8588,Finance
PO-00424,Pay,2026-01-10T10:30:00+00:00,8588,AP
PO-00425,Create,2026-01-08T17:00:00+00:00,8725,Procurement
PO-00425,Approve,2026-01-09T11:15:00+00:00,8725,Finance
PO-00425,Pay,2026-01-10T12:30:00+00:00,8725,AP
PO-00426,Create,2026-01-08T18:00:00+00:00,8862,Procurement
PO-00426,Approve,2026-01-09T13:15:00+00:00,8862,Finance
PO-00426,Pay,2026-01-10T14:30:00+00:00,8862,AP
PO-00427,Create,2026-01-08T19:00:00+00:00,8999,Procurement
PO-00427,Approve,2026-01-09T15:15:00+00:00,8999,Finance
PO-00427,Approve,2026-01-09T15:30:00+00:00,8999,AP
PO-00427,Pay,2026-01-10T16:45:00+00:00,8999,Finance
PO-00428,Create,2026-01-08T20:00:00+00:00,9136,Procurement
PO-00428,Approve,2026-01-09T17:15:00+00:00,9136,Finance
PO-00428,Pay,2026-01-10T18:30:00+00:00,9136,AP
PO-00429,Create,2026-01-08T21:00:00+00:00,9273,Procurement
PO-00429,Approve,2026-01-09T19:15:00+00:00,9273,Finance
PO-00429,Pay,2026-01-10T20:30:00+00:00,9273,AP
PO-00430,Create,2026-01-08T22:00:00+00:00,9410,Procurement
PO-00430,Approve,2026-01-09T21:15:00+00:00,9410,Finance
PO-00430,Pay,2026-01-10T22:30:00+00:00,9410,AP
PO-00431,Create,2026-01-08T23:00:00+00:00,9547,Procurement
PO-00431,Approve,2026-01-09T23:15:00+00:00,9547,Finance
PO-00431,Pay,2026-01-11T00:30:00+00:00,9547,AP
PO-00432,Create,2026-01-09T00:00:00+00:00,9684,Procurement
PO-00432,Approve,2026-01-09T01:15:00+00:00,9684,Finance
PO-00432,Pay,2026-01-09T02:30:00+00:00,9684,AP
PO-00433,Create,2026-01-09T01:00:00+00:00,9821,Procurement
PO-00433,Approve,2026-01-09T03:15:00+00:00,9821,Finance
PO-00433,Pay,2026-01-09T04:30:00+00:00,9821,AP
PO-00434,Create,2026-01-09T02:00:00+00:00,9958,Procurement
PO-00434,Approve,2026-01-09T05:15:00+00:00,9958,Finance
PO-00434,Approve,2026-01-09T05:30:00+00:00,9958,AP
PO-00434,Pay,2026-01-09T06:45:00+00:00,9958,Finance
PO-00435,Create,2026-01-09T03:00:00+00:00,10095,Procurement
PO-00435,Approve,2026-01-09T07:15:00+00:00,10095,Finance
PO-00435,Pay,2026-01-09T08:30:00+00:00,10095,AP
PO-00436,Create,2026-01-09T04:00:00+00:00,10232,Procurement
PO-00436,Approve,2026-01-09T09:15:00+00:00,10232,Finance
PO-00436,Pay,2026-01-09T10:30:00+00:00,10232,AP
PO-00437,Create,2026-01-09T05:00:00+00:00,10369,Procurement
PO-00437,Approve,2026-01-09T11:15:00+00:00,10369,Finance
PO-00437,Pay,2026-01-09T12:30:00+00:00,10369,AP
PO-00438,Create,2026-01-09T06:00:00+00:00,10506,Procurement
PO-00438,Approve,2026-01-09T13:15:00+00:00,10506,Finance
PO-00438,Pay,2026-01-09T14:30:00+00:00,10506,AP
PO-00439,Create,2026-01-09T07:00:00+00:00,10643,Procurement
PO-00439,Approve,2026-01-09T15:15:00+00:00,10643,Finance
PO-00439,Pay,2026-01-09T16:30:00+00:00,10643,AP
PO-00440,Create,2026-01-09T08:00:00+00:00,10780,Procurement
PO-00440,Approve,2026-01-09T17:15:00+00:00,10780,Finance
PO-00440,Pay,2026-01-09T18:30:00+00:00,10780,AP
PO-00441,Create,2026-01-09T09:00:00+00:00,10917,Procurement
PO-00441,Approve,2026-01-09T19:15:00+00:00,10917,Finance
PO-00441,Approve,2026-01-09T19:30:00+00:00,10917,AP
PO-00441,Pay,2026-01-09T20:45:00+00:00,10917,Finance
PO-00442,Create,2026-01-09T10:00:00+00:00,11054,Procurement
PO-00442,Approve,2026-01-09T21:15:00+00:00,11054,Finance
PO-00442,Pay,2026-01-09T22:30:00+00:00,11054,AP
PO-00443,Create,2026-01-09T11:00:00+00:00,11191,Procurement
PO-00443,Approve,2026-01-09T23:15:00+00:00,11191,Finance
PO-00443,Pay,2026-01-10T00:30:00+00:00,11191,AP
PO-00444,Create,2026-01-09T12:00:00+00:00,11328,Procurement
PO-00444,Approve,2026-01-10T01:15:00+00:00,11328,Finance
PO-00444,Pay,2026-01-10T02:30:00+00:00,11328,AP
PO-00445,Create,2026-01-09T13:00:00+00:00,11465,Procurement
PO-00445,Approve,2026-01-10T03:15:00+00:00,11465,Finance
PO-00445,Pay,2026-01-10T04:30:00+00:00,11465,AP
PO-00446,Create,2026-01-09T14:00:00+00:00,11602,Procurement
PO-00446,Approve,2026-01-10T05:15:00+00:00,11602,Finance
PO-00446,Pay,2026-01-10T06:30:00+00:00,11602,AP
PO-00447,Create,2026-01-09T15:00:00+00:00,11739,Procurement
PO-00447,Approve,2026-01-10T07:15:00+00:00,11739,Finance
PO-00447,Pay,2026-01-10T08:30:00+00:00,11739,AP
PO-00448,Create,2026-01-09T16:00:00+00:00,11876,Procurement
PO-00448,Approve,2026-01-10T09:15:00+00:00,11876,Finance
PO-00448,Approve,2026-01-10T09:30:00+00:00,11876,AP
PO-00448,Pay,2026-01-10T10:45:00+00:00,11876,Finance
PO-00449,Create,2026-01-09T17:00:00+00:00,12013,Procurement
PO-00449,Approve,2026-01-10T11:15:00+00:00,12013,Finance
PO-00449,Pay,2026-01-10T12:30:00+00:00,12013,AP
PO-00450,Create,2026-01-09T18:00:00+00:00,12150,Procurement
PO-00450,Approve,2026-01-10T13:15:00+00:00,12150,Finance
PO-00450,Pay,2026-01-10T14:30:00+00:00,12150,AP
PO-00451,Create,2026-01-09T19:00:00+00:00,12287,Procurement
PO-00451,Approve,2026-01-10T15:15:00+00:00,12287,Finance
PO-00451,Pay,2026-01-10T16:30:00+00:00,12287,AP
PO-00452,Create,2026-01-09T20:00:00+00:00,12424,Procurement
PO-00452,Approve,2026-01-10T17:15:00+00:00,12424,Finance
PO-00452,Pay,2026-01-10T18:30:00+00:00,12424,AP
PO-00453,Create,2026-01-09T21:00:00+00:00,12561,Procurement
PO-00453,Approve,2026-01-10T19:15:00+00:00,12561,Finance
PO-00453,Pay,2026-01-10T20:30:00+00:00,12561,AP
PO-00454,Create,2026-01-09T22:00:00+00:00,12698,Procurement
PO-00454,Approve,2026-01-10T21:15:00+00:00,12698,Finance
PO-00454,Pay,2026-01-10T22:30:00+00:00,12698,AP
PO-00455,Create,2026-01-09T23:00:00+00:00,12835,Procurement
PO-00455,Approve,2026-01-10T23:15:00+00:00,12835,Finance
PO-00455,Approve,2026-01-10T23:30:00+00:00,12835,AP
PO-00455,Pay,2026-01-11T00:45:00+00:00,12835,Finance
PO-00456,Create,2026-01-10T00:00:00+00:00,12972,Procurement
PO-00456,Approve,2026-01-10T01:15:00+00:00,12972,Finance
PO-00456,Pay,2026-01-11T02:30:00+00:00,12972,AP
PO-00457,Create,2026-01-10T01:00:00+00:00,13109,Procurement
PO-00457,Approve,2026-01-10T03:15:00+00:00,13109,Finance
PO-00457,Pay,2026-01-11T04:30:00+00:00,13109,AP
PO-00458,Create,2026-01-10T02:00:00+00:00,13246,Procurement
PO-00458,Approve,2026-01-10T05:15:00+00:00,13246,Finance
PO-00458,Pay,2026-01-11T06:30:00+00:00,13246,AP
PO-00459,Create,2026-01-10T03:00:00+00:00,13383,Procurement
PO-00459,Approve,2026-01-10T07:15:00+00:00,13383,Finance
PO-00459,Pay,2026-01-11T08:30:00+00:00,13383,AP
PO-00460,Create,2026-01-10T04:00:00+00:00,13520,Procurement
PO-00460,Approve,2026-01-10T09:15:00+00:00,13520,Finance
PO-00460,Pay,2026-01-11T10:30:00+00:00,13520,AP
PO-00461,Create,2026-01-10T05:00:00+00:00,13657,Procurement
PO-00461,Approve,2026-01-10T11:15:00+00:00,13657,Finance
PO-00461,Pay,2026-01-11T12:30:00+00:00,13657,AP
PO-00462,Create,2026-01-10T06:00:00+00:00,13794,Procurement
PO-00462,Approve,2026-01-10T13:15:00+00:00,13794,Finance
PO-00462,Approve,2026-01-10T13:30:00+00:00,13794,AP
PO-00462,Pay,2026-01-11T14:45:00+00:00,13794,Finance
PO-00463,Create,2026-01-10T07:00:00+00:00,13931,Procurement
PO-00463,Approve,2026-01-10T15:15:00+00:00,13931,Finance
PO-00463,Pay,2026-01-11T16:30:00+00:00,13931,AP
PO-00464,Create,2026-01-10T08:00:00+00:00,14068,Procurement
PO-00464,Approve,2026-01-10T17:15:00+00:00,14068,Finance
PO-00464,Pay,2026-01-11T18:30:00+00:00,14068,AP
PO-00465,Create,2026-01-10T09:00:00+00:00,14205,Procurement
PO-00465,Approve,2026-01-10T19:15:00+00:00,14205,Finance
PO-00465,Pay,2026-01-11T20:30:00+00:00,14205,AP
PO-00466,Create,2026-01-10T10:00:00+00:00,14342,Procurement
PO-00466,Approve,2026-01-10T21:15:00+00:00,14342,Finance
PO-00466,Pay,2026-01-11T22:30:00+00:00,14342,AP
PO-00467,Create,2026-01-10T11:00:00+00:00,14479,Procurement
PO-00467,Approve,2026-01-10T23:15:00+00:00,14479,Finance
PO-00467,Pay,2026-01-12T00:30:00+00:00,14479,AP
PO-00468,Create,2026-01-10T12:00:00+00:00,14616,Procurement
PO-00468,Approve,2026-01-11T01:15:00+00:00,14616,Finance
PO-00468,Pay,2026-01-12T02:30:00+00:00,14616,AP
PO-00469,Create,2026-01-10T13:00:00+00:00,14753,Procurement
PO-00469,Approve,2026-01-11T03:15:00+00:00,14753,Finance
PO-00469,Approve,2026-01-11T03:30:00+00:00,14753,AP
PO-00469,Pay,2026-01-12T04:45:00+00:00,14753,Finance
PO-00470,Create,2026-01-10T14:00:00+00:00,14890,Procurement
PO-00470,Approve,2026-01-11T05:15:00+00:00,14890,Finance
PO-00470,Pay,2026-01-12T06:30:00+00:00,14890,AP
PO-00471,Create,2026-01-10T15:00:00+00:00,15027,Procurement
PO-00471,Approve,2026-01-11T07:15:00+00:00,15027,Finance
PO-00471,Pay,2026-01-12T08:30:00+00:00,15027,AP
PO-00472,Create,2026-01-10T16:00:00+00:00,15164,Procurement
PO-00472,Approve,2026-01-11T09:15:00+00:00,15164,Finance
PO-00472,Pay,2026-01-12T10:30:00+00:00,15164,AP
PO-00473,Create,2026-01-10T17:00:00+00:00,15301,Procurement
PO-00473,Approve,2026-01-11T11:15:00+00:00,15301,Finance
PO-00473,Pay,2026-01-12T12:30:00+00:00,15301,AP
PO-00474,Create,2026-01-10T18:00:00+00:00,15438,Procurement
PO-00474,Approve,2026-01-11T13:15:00+00:00,15438,Finance
PO-00474,Pay,2026-01-12T14:30:00+00:00,15438,AP
PO-00475,Create,2026-01-10T19:00:00+00:00,15575,Procurement
PO-00475,Approve,2026-01-11T15:15:00+00:00,15575,Finance
PO-00475,Pay,2026-01-12T16:30:00+00:00,15575,AP
PO-00476,Create,2026-01-10T20:00:00+00:00,15712,Procurement
PO-00476,Approve,2026-01-11T17:15:00+00:00,15712,Finance
PO-00476,Approve,2026-01-11T17:30:00+00:00,15712,AP
PO-00476,Pay,2026-01-12T18:45:00+00:00,15712,Finance
PO-00477,Create,2026-01-10T21:00:00+00:00,15849,Procurement
PO-00477,Approve,2026-01-11T19:15:00+00:00,15849,Finance
PO-00477,Pay,2026-01-12T20:30:00+00:00,15849,AP
PO-00478,Create,2026-01-10T22:00:00+00:00,15986,Procurement
PO-00478,Approve,2026-01-11T21:15:00+00:00,15986,Finance
PO-00478,Pay,2026-01-12T22:30:00+00:00,15986,AP
PO-00479,Create,2026-01-10T23:00:00+00:00,16123,Procurement
PO-00479,Approve,2026-01-11T23:15:00+00:00,16123,Finance
PO-00479,Pay,2026-01-13T00:30:00+00:00,16123,AP
PO-00480,Create,2026-01-01T00:00:00+00:00,16260,Procurement
PO-00480,Approve,2026-01-01T01:15:00+00:00,16260,Finance
PO-00480,Pay,2026-01-01T02:30:00+00:00,16260,AP
PO-00481,Create,2026-01-01T01:00:00+00:00,16397,Procurement
PO-00481,Approve,2026-01-01T03:15:00+00:00,16397,Finance
PO-00481,Pay,2026-01-01T04:30:00+00:00,16397,AP
PO-00482,Create,2026-01-01T02:00:00+00:00,16534,Procurement
PO-00482,Approve,2026-01-01T05:15:00+00:00,16534,Finance
PO-00482,Pay,2026-01-01T06:30:00+00:00,16534,AP
PO-00483,Create,2026-01-01T03:00:00+00:00,16671,Procurement
PO-00483,Approve,2026-01-01T07:15:00+00:00,16671,Finance
PO-00483,Approve,2026-01-01T07:30:00+00:00,16671,AP
PO-00483,Pay,2026-01-01T08:45:00+00:00,16671,Finance
PO-00484,Create,2026-01-01T04:00:00+00:00,16808,Procurement
PO-00484,Approve,2026-01-01T09:15:00+00:00,16808,Finance
PO-00484,Pay,2026-01-01T10:30:00+00:00,16808,AP
PO-00485,Create,2026-01-01T05:00:00+00:00,16945,Procurement
PO-00485,Approve,2026-01-01T11:15:00+00:00,16945,Finance
PO-00485,Pay,2026-01-01T12:30:00+00:00,16945,AP
PO-00486,Create,2026-01-01T06:00:00+00:00,17082,Procurement
PO-00486,Approve,2026-01-01T13:15:00+00:00,17082,Finance
PO-00486,Pay,2026-01-01T14:30:00+00:00,17082,AP
PO-00487,Create,2026-01-01T07:00:00+00:00,17219,Procurement
PO-00487,Approve,2026-01-01T15:15:00+00:00,17219,Finance
PO-00487,Pay,2026-01-01T16:30:00+00:00,17219,AP
PO-00488,Create,2026-01-01T08:00:00+00:00,17356,Procurement
PO-00488,Approve,2026-01-01T17:15:00+00:00,17356,Finance
PO-00488,Pay,2026-01-01T18:30:00+00:00,17356,AP
PO-00489,Create,2026-01-01T09:00:00+00:00,17493,Procurement
PO-00489,Approve,2026-01-01T19:15:00+00:00,17493,Finance
PO-00489,Pay,2026-01-01T20:30:00+00:00,17493,AP
PO-00490,Create,2026-01-01T10:00:00+00:00,17630,Procurement
PO-00490,Approve,2026-01-01T21:15:00+00:00,17630,Finance
PO-00490,Approve,2026-01-01T21:30:00+00:00,17630,AP
PO-00490,Pay,2026-01-01T22:45:00+00:00,17630,Finance
PO-00491,Create,2026-01-01T11:00:00+00:00,17767,Procurement
PO-00491,Approve,2026-01-01T23:15:00+00:00,17767,Finance
PO-00491,Pay,2026-01-02T00:30:00+00:00,17767,AP
PO-00492,Create,2026-01-01T12:00:00+00:00,17904,Procurement
PO-00492,Approve,2026-01-02T01:15:00+00:00,17904,Finance
PO-00492,Pay,2026-01-02T02:30:00+00:00,17904,AP
PO-00493,Create,2026-01-01T13:00:00+00:00,18041,Procurement
PO-00493,Approve,2026-01-02T03:15:00+00:00,18041,Finance
PO-00493,Pay,2026-01-02T04:30:00+00:00,18041,AP
PO-00494,Create,2026-01-01T14:00:00+00:00,18178,Procurement
PO-00494,Approve,2026-01-02T05:15:00+00:00,18178,Finance
PO-00494,Pay,2026-01-02T06:30:00+00:00,18178,AP
PO-00495,Create,2026-01-01T15:00:00+00:00,18315,Procurement
PO-00495,Approve,2026-01-02T07:15:00+00:00,18315,Finance
PO-00495,Pay,2026-01-02T08:30:00+00:00,18315,AP
PO-00496,Create,2026-01-01T16:00:00+00:00,18452,Procurement
PO-00496,Approve,2026-01-02T09:15:00+00:00,18452,Finance
PO-00496,Pay,2026-01-02T10:30:00+00:00,18452,AP
PO-00497,Create,2026-01-01T17:00:00+00:00,18589,Procurement
PO-00497,Approve,2026-01-02T11:15:00+00:00,18589,Finance
PO-00497,Approve,2026-01-02T11:30:00+00:00,18589,AP
PO-00497,Pay,2026-01-02T12:45:00+00:00,18589,Finance
PO-00498,Create,2026-01-01T18:00:00+00:00,18726,Procurement
PO-00498,Approve,2026-01-02T13:15:00+00:00,18726,Finance
PO-00498,Pay,2026-01-02T14:30:00+00:00,18726,AP
PO-00499,Create,2026-01-01T19:00:00+00:00,18863,Procurement
PO-00499,Approve,2026-01-02T15:15:00+00:00,18863,Finance
PO-00499,Pay,2026-01-02T16:30:00+00:00,18863,AP
PO-00500,Create,2026-01-01T20:00:00+00:00,19000,Procurement
PO-00500,Approve,2026-01-02T17:15:00+00:00,19000,Finance
PO-00500,Pay,2026-01-02T18:30:00+00:00,19000,AP
